"","council","lat","long","artist","title","location","year","url","img","yearrange","historic"
"361","Dublin City Council",53.327862,-6.226951,"Kate Kavanagh","Fibonacci","Merrion Road/Serpentine Ave, Dublin 4",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/kate-kavanagh-3","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2725604ce2e4d8a166c4a5_Fibonacci%20by%20Kate%20Kavanagh%203.jpg","2019",0
"362","Dublin City Council",53.33866,-6.25542,"Joanne Harold","Heads or Tails","Merrion Row, Dublin 2",2016,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/joanne-harold","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e344158d4897d795b7bc715_Heads%20or%20Tails%20by%20Joanne%20Harold.jpg%205%20(5).jpg","2016 - 2021",1
"363","Dublin City Council",53.338679,-6.255612,"John Conway","Horseman","Merrion Row, Dublin 2",2015,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/john-conway","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e5532dc9261fb04588941ab_Horsemen%20by%20John%20Conway%20Image%201%20-%20DC%20(2).jpg","2015 - 2018",1
"364","Dublin City Council",53.338613,-6.255345,"Shauna Heron","Stephens Green- Then and Now","Merrion Row, Dublin 2",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/shauna-heron-4","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/6172c3c073ee9e3c78875443_Stephen%E2%80%99s%20Green-%20Then%20and%20Now%20by%20Shauna%20Heron%20(6).jpg","2021",0
"365","Dublin City Council",53.339705,-6.246602,"Emily Kouri","The Birds and the Bee's","Merrion Square North, Dublin 2",2017,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/emily-kouri","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2494722e290c12e6d2eb17_The%20Birds%20and%20the%20Bees%20by%20Emily%20Kouri%20-%202017%20-%204.jpg","2017",0
"366","Dublin City Council",53.341159,-6.250754,"Carolina Medina","On the Street","Merrion Square West, Dublin 2",2020,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/carolina-medina","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5f99a239dca4ec65db1ccd04_On%20the%20Street%20by%20Carolina%20Medina%20%E2%80%93%20DCC%20-%202020%20Select%202.jpg","2020",0
"367","Dublin City Council",53.341159,-6.250754,"Brendan Higgins","Oscar Wilde","Merrion Square West, Dublin 2",2017,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/brendan-higgins","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e24b984cc9ad76c2c4adb69_Wilde%20by%20Brendan%20Higgins.jpg","2017 - 2020",1
"368","Dublin City Council",53.341159,-6.250754,"Sarah Bracken","Looking at the Stars","Merrion Square West, Dublin 2",2016,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/sarah-bracken","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2f22f5e47966ae43156d2e_Looking%20at%20the%20Stars%20by%20Sarah%20Bracken%20%20(5).jpg","2016 - 2018",1
"369","Dublin City Council",53.341159,-6.250754,"Sheila Flaherty","The Danger was Half the Excitement","Merrion Square West, Dublin 2.",2016,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/sheila-flaherty-3","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e399e5844decaa71add91fa_The%20Danger%20was%20Half%20the%20Excitement%20by%20Sheila%20Flaherty%20(5).jpg","2016 - 2018",1
"370","Dublin City Council",53.338177,-6.253572,"Juliette O'Brien","Freedom","Merrion Street Upper, Dublin 2",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/juliette-obrien-10","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/6171add46442b380d37cb784_Freedom%20by%20Juliette%20O%E2%80%99Brien%20(4).jpg","2021",0
"371","Dublin City Council",53.338166,-6.253648,"Larissa Tamayoshi","Standpoint","Merrion Street Upper, Dublin 2",2015,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/larissa-tamayoshi","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e330aeda9de2c3dfd8e96d7_Standpoint%20by%20Larissa%20Tamayoshi%202015%201.jpg","2015 - 2017",1
"372","Dublin City Council",53.338174,-6.253588,"Niamh Ni Bhroin","City Wildlife","Merrion Street, Dublin 2",2017,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/niamh-ni-bhroin-2","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e249d69945b297c00609439_City%20Wildlife%20by%20Niamh%20N%C3%AD%20Bhroin%20-%202017%20-%203.jpg","2017 - 2021",1
"373","Dublin City Council",53.341501,-6.297677,"Aidan Kelly","Lucky Cats","Mount Browne, Kilmainham, Dublin 8",2017,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/aidan-kelly","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e1f59b59eee097b3c5fff15_Lucky%20Cats%20by%20Aidan%20Kelly%20(2).jpg","2017 - 2020",1
"374","Dublin City Council",53.341501,-6.297677,"Georgia Leavy","Festival in the Rain","Mount Browne, Kilmainham, Dublin 8",2020,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/georgia-leavy","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5f9aa2a43f7f8804ef83b4cb_Festival%20in%20the%20Rain%20by%20Georgia%20Leavy%20%E2%80%93%20DCC%20-%202020%20(11).jpg","2020 (vandalised and reverted back to grey)",1
"375","Dublin City Council",53.341501,-6.297677,"Roisin Clothier","The Pigeons","Mount Browne, Kilmainham, Dublin 8",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/roisin-clothier","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/616d7352893e6b70262d158c_The%20Pigeons%20by%20R%C3%B3is%C3%ADn%20Clothier%20(4).jpg","2021",0
"376","Dun Laoghaire Rathdown County Council",53.300864,-6.188564,"Lynn Kennedy","The Hockey Match","Mount Merrion Avenue, Cross Avenue, Blackrock, Co. Dublin",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/lynn-kennedy","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/616835eb8e6c99aaec8928e2_The%20Hockey%20Match%20by%20Lynn%20Kennedy%20(6).jpg","2021",0
"377","Dun Laoghaire Rathdown County Council",53.296877,-6.203718,"Johnman","Beasts in the Bushes","Mount Merrion Avenue, Merrion, Blackrock, Co. Dublin",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/johnman-3","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/61683074d346aebfaffb1713_Beasts%20in%20the%20Bushes%20by%20Johnman%20(4).jpg","2021",0
"378","Dun Laoghaire Rathdown County Council",53.296877,-6.203718,"Johnman","Beasts in the Bushes","Mount Merrion Avenue, Merrion, Blackrock, Co. Dublin",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/johnman-3","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/61683074d346aebfaffb1713_Beasts%20in%20the%20Bushes%20by%20Johnman%20(4).jpg","2021",0
"379","Dublin City Council",53.358607,-6.190017,"Rebecca Low","Stay Paw-sitive","Mount Prospect Avenue/James Larkin Road, Clontarf East, Dublin.",2020,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/rebecca-low","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5f9db3a335d89d107d0f1901_Stay%20Paw-sitive%20by%20Rebecca%20Low%20%E2%80%93%20DCC%20-%202020%20(28).jpg","2020",0
"380","Dublin City Council",53.338066,-6.24193,"Ed Gar","Urban Forest","Mount Street (verschoyle tunnel) Dublin 2",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/ed-gar","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2f08115b8bed06e1c0150a_%27Urban%20Forest%27%20by%20Ed%20Case%20-%202018%20-%203.jpg","2018",0
"381","Dublin City Council",53.354271,-6.256965,"Juliette Viode","Chinese New Year","Gardiner Street - Summerhill - Dublin 1 Unit 1",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/juliette-viode-5","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e222e642f4ae16dd9f3c476_Chinese%20New%20Year%20by%20Juliette%20Viode.jpg","2019",0
"382","Dublin City Council",53.354271,-6.256965,"Juliette Viode","Chinese New Year","Gardiner Street - Summerhill - Dublin 1 Unit 1",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/juliette-viode-5","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e222e642f4ae16dd9f3c476_Chinese%20New%20Year%20by%20Juliette%20Viode.jpg","2019",0
"383","Dublin City Council",53.354725,-6.246632,"Cathy Deegan","There's an App for That","Amiens Street/North Strand Road, Dublin 3.",2020,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/cathy-deegan","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5f99a33f76e18845673ff4e0_There%E2%80%99s%20an%20App%20for%20That%20by%20Cathy%20Deegan%20%E2%80%93%20DCC%20-%202020%20(21).jpg","2020",0
"384","Dublin City Council",53.34216,-6.254526,"Gearoid Kelly","Fluirse Iasc","Museum of Literature Ireland, St Stephen's Green, Saint Peter's, Dublin 2",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/gearoid-kelly","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e28a5e75c23a853bccf0b99_Fl%C3%BAirse%20Iasc%20by%20Gear%C3%B3id%20Kelly%204.jpg","2019",0
"385","South Dublin County Council",53.282917,-6.385526,"Jonathan Byrne","Oisin & Niamh","N81 Jobstown",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/jonathan-byrne","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e27364d5f16d03ae748bb15_Ois%C3%ADn%20%26%20Niamh%20by%20Jonathan%20Byrne%203.jpg","2019",0
"386","South Dublin County Council",53.382705,-6.402545,"Eva Kelly","Dreamland","N81-Belgard Road, Tallaght, Dublin 24",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/eva-kelly-3","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e22225cbd16c072643fff30_Dreamland%20by%20Eva%20Kelly%202.jpg","2018",0
"387","South Dublin County Council",53.286369,-6.361504,"Ed Griffin","Lazy Afternoon","N81-Old Bawn Road, Tallaght, Dublin 24.",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/ed-griffin","","2021",0
"388","South Dublin County Council",53.286369,-6.361504,"Ryan Koenig","Expressionist Mountains","N81-Old Bawn Road, Tallaght, Dublin 24.",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/ryan-koenig","","2018 - 2021",1
"389","South Dublin County Council",53.281795,-6.388845,"Paul Gabriel Lucaci","Earth","N81, Cheeverstown Road, Tallght, Dublin 24",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/paul-gabriel-lucaci","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e27327f6dccfb2e3a31d77c_Earth%20by%20Paul%20Gabriel%20Lucaci%202.jpg","2018",0
"390","Dublin City Council",53.34216,-6.254526,"Christine Harold","I want a Dinosaur","Nassau Street/Kildare Street, Dublin 2",2016,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/christine-harold","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2efced5c50634c47f4e3fa_I%20Want%20a%20Dinosaur%20by%20Christine%20Harold%202017.jpg","2016 - 2021",1
"391","Dublin City Council",53.34216,-6.254526,"Gallanteers - Volunteers at the National Gallery of Ireland","BANRION NA FEINNE","Nassau Street/Kildare Street, Dublin 2",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/gallanteers","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/61717a3332a4a609089b2d93_%E2%80%98BANR%C3%8DON%20NA%20F%C3%89INNE%E2%80%99%20by%20Gallanteers%20(3).jpg","2021",0
"392","Fingal County Council",53.39806,-6.370975,"Abigail Nangle","Something Fishy Going On","National Aquatic Centre, Snugborough Road, Deanestown, Dublin 15",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/abigail-nangle","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e53fe4c2bce245178cd1433_Something%20Fishy%20Going%20On%20by%20Abigail%20Nangle%204.jpg","2018",0
"393","Dublin City Council",53.355832,-6.261013,"Jenny Cleary","Take my hand and we can go walking","Temple Street, Dublin 1",2017,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/jenny-cleary","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2f15dbe479662b0a14e2b5_Take%20My%20Hand%20and%20We%20Can%20go%20Walking%20by%20Jenny%20Cleary%20-%202017%20-%204.jpg","2017",0
"394","Dublin City Council",53.355836,-6.287752,"Kevin O Brien","Cairbre the Lion","Prussia Street/Stoneybatter, Dublin 7",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/kevin-o-brien","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2b3061598c4776a67dc058_From%20Dublin%20to%20Hollywood%20Tribute%20to%20Cairbre%20the%20Lion%20by%20Kevin%20O%20Brien%203.jpg","2018",0
"395","Dublin City Council",53.35599,-6.248273,"Evelyn Suttle","Wild Pigeons","Dunne Street, North Circular Road, Dublin 1",2016,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/evelyn-suttle","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e1f8ed4f6494116722c4ffb_Wild%20Pigeons%20By%20Evelyn%20Suttle%20(2).jpg","2016",0
"396","Dublin City Council",53.356687,-6.259216,"Patrick Molloy","Look Right","Gardiner Street, Dublin 1",2017,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/patrick-molloy","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e304e1e6cc17110c6769da1_Look%20Right%20by%20Patrick%20Molloy%202017%204.jpg","2017",0
"397","Dublin City Council",53.356957,-6.232683,"Shane Ha","Staylit","Church Road - East Wall Road, Eastwall, Dublin 3",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/shane-ha-5","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e25b94fb24ba3261ae1272b_Stay%20Lit%20by%20Shane%20Ha.jpg","2019",0
"398","South Dublin County Council",53.343869,-6.398464,"Eva Kelly","Youth Culture","Neilstown Road Rowlagh C.C, Clondalkin, Dublin",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/eva-kelly-5","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e22234008ba3561017d8026_Celebrating%20Youth%20Culture%20in%20Dublin%20by%20Eva%20Kelly.jpg","2019",0
"399","South Dublin County Council",53.322432,-6.409298,"Linda McKernan","Happy Dog - Happy Days","New Nangor Road/ Bawnogue Road, Clondalkin, Dublin 22.",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/linda-mckernan","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2727176f517b2616ad190e_Happy%20days-Happy%20dog%20by%20Linda%20McKernan%202.jpg","2018",0
"400","South Dublin County Council",53.328162,-6.383764,"Ashwin Chacko","Joy","New Nangor Road/ Woodford Walk, Clondalkin, Dublin 22.",2020,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/ashwin-chacko","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5f95e29588d137241c68a6ac_Joy%20by%20Ashwin%20Chacko%20-%20SDCC%20-%202020%20(4).jpg","2020",0
"401","Dublin City Council",53.357063,-6.249646,"Sarah Dunne","There is no such thing as bad publicity except your own obituary","Summerhill Parade, Dublin 1",2016,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/sarah-dunne","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e306053b708327cf97abae5_There%20is%20no%20such%20thing%20as%20bad%20publicity%20except%20your%20own%20obituary%20by%20Sarah%20Dunne%20(2).jpg","2016 - 2018",1
"402","South Dublin County Council",53.351567,-6.449956,"Maureen Kelly Fox","Diversity","Newcastle Road / Adamstown, Lucan, County Dublin.",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/maureen-kelly-fox-3","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e272e9b6dccfb8e8c31b574_Diversity%20%20by%20Maureen%20Kelly%20Fox%203.jpg","2019",0
"403","South Dublin County Council",53.344575,-6.45181,"Maureen Kelly Fox","The Butterfly Effect","Newcastle Road, Finnstown, Lucan, Co. Dublin",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/maureen-kelly-fox","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e272f486f517b5ddbad6a44_Herbitage%20by%20Maureen%20Kelly%20Fox%204.jpg","2018",0
"404","South Dublin County Council",53.356163,-6.422444,"Maureen Kelly Fox","Herbitage","Newcastle Road, Finnstown, Lucan, Co. Dublin",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/maureen-kelly-fox-2","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e272f905f16d0354e486c16_Hidden%20Gems%20by%20Maureen%20Kelly-Fox%201.jpg","2018",0
"405","South Dublin County Council",53.34094,-6.407782,"Maureen Kelly Fox","Community Spirit","Newland Road/Fonthill Road North, Ronanstown, Clondalkin, Dublin.",2020,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/maureen-kelly-fox-5","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5f9707e8944ac086fd7659e2_%E2%80%98Community%20Spirit%E2%80%99%20by%20Maureen%20Kelly%20Fox%20%E2%80%93%20SDCC%20-%202020%20(4).jpg","2020",0
"406","South Dublin County Council",53.32989,-6.397869,"HC GORDON","Leaping Tigers","Ninth Lock Road Station Road, Clondalkin, Dublin 22.",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/hc-gordon","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e272274fe29f0368334bdf3_Leaping%20Tigers%20by%20HC%20Gordon%202.jpg","2019",0
"407","South Dublin County Council",53.327874,-6.396057,"Linda McKernan","Donkey Rescue","Ninth Lock Road/ New Nangor Road, Clondalkin, Dublin.",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/linda-mckernan-2","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2727815f16d02d7748212b_Donkey%20Rescue%20by%20Linda%20McKernan%203.jpg","2018",0
"408","South Dublin County Council",53.337787,-6.407772,"Maureen Kelly Fox","Local Polleniticians","Ninth Lock Road/ Thomas Omar Way, Clondalkin, Dublin 12.",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/maureen-kelly-fox-6","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/6169b23450789ec46ada286a_Local%20Pollenticians%20by%20Maureen%20Kelly%20Fox%20(2).jpg","2021",0
"409","South Dublin County Council",53.338006,-6.40824,"Linda McKernan","Jack Russell","Ninth Lock Road/ Thomas Omar Way, Clondalkin, Dublin 12.",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/linda-mckernan-3","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2727f86dccfb008231848a_Jack%20Russell%20by%20Linda%20McKernan%202.jpg","2019 - 2021",1
"410","Dublin City Council",53.357117,-6.249581,"Anna Entrambasaguas","On the Road","Summerhill Parade, Dublin 3",2018,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/anna-entrambasaguas-3","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e1f6604ec2d30bbbbb1bdfa_On%20the%20Road%20by%20Anna%20Entrambasaguas%205.jpg","2018",0
"411","Dublin City Council",53.357479,-6.257016,"Holly Furey","Dublin By Lamplight","Mountjoy Square East, Dublin 1",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/holly-furey","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2c7f1d8c2b1754d6baef7d_Dublin%20By%20Lamplight%20by%20Holly%20Furey%203.jpg","2019",0
"412","Dublin City Council",53.357485,-6.259759,"Hannah Cuffe","Georgian Door","Gardiner Street - Fatima House - Dublin 1",2019,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/hannah-cuffe","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e28a7172ed18db283ad8dc3_Georgian%20Door%20by%20Hannah%20Cuffe%204.jpg","2019",0
"413","Dublin City Council",53.357544,-6.264028,"Eoin Brady","Tempe Street Heroes","Eccles Street, Dublin 1",2021,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/eoin-brady","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/616daf9f057e99cffa17b58c_Hospital%20Heroes%20by%20Eoin%20Brady%20(1).jpg","2021",0
"414","Dublin City Council",53.357544,-6.264028,"Oleg Brazhnyk","Home is in Your Chest","Eccles Street, Dublin 1",2017,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/oleg-brazhnyk","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e399881fddd8ce584951cca_Home%20is%20in%20Your%20Chest_%20by%20Oleg%20Brazhnyk%202017%202.jpg","2017 - 2020",1
"415","Dublin City Council",53.358309,-6.254774,"John Braine","Careful Now","Amiens Street/Buckingham Street, Dublin 1",2016,"https://www.dublincanvas.com/dublin-canvas-artist-profiles/john-braine","https://uploads-ssl.webflow.com/5e1339e448d7ea368be9a41f/5e2c7b56b0943f3cc2bd4b90_Careful%20Now%20by%20John%20Braine%20%20(16).jpg","2016 - 2018",1
